Date,Adj_Close,Close,High,Low,Open,Volume
1997-05-06,59.4797,83.3125,83.4687,82.5,82.9687,1721100
1997-05-07,58.1857,81.5,83.0,81.4062,83.0,2327200
1997-05-08,58.5873,82.0625,83.2187,81.1875,81.3125,2923700
1997-05-09,58.9889,82.625,83.125,81.6562,82.9687,2558200
1997-05-12,59.9706,84.0,84.25,82.875,82.9375,2357900
1997-05-13,59.7251,83.6562,84.0937,83.0156,83.9375,1195100
1997-05-14,59.8367,83.8125,84.5,83.4375,84.2343,2772000
1997-05-15,60.2383,84.375,84.5937,83.5156,83.8125,884100
1997-05-16,59.4128,83.2187,84.3125,83.0,84.125,1934200
1997-05-19,59.5913,83.4687,83.9062,83.0625,83.3125,1375800
1997-05-20,60.3052,84.4687,84.6875,82.75,83.2812,1756400
1997-05-21,60.1713,84.2812,84.9843,83.6562,84.6875,1208000
1997-05-22,59.9706,84.0,84.4687,83.5625,84.375,907600
1997-05-23,60.5283,84.7812,85.2187,84.1562,84.375,644400
1997-05-27,60.7738,85.125,85.5312,84.2656,84.375,1531000
1997-05-28,60.7625,85.1093,85.4531,84.5156,85.125,716700
1997-05-29,60.4056,84.6093,85.25,84.5,85.0937,1282700
1997-05-30,60.796,85.1562,85.5625,83.125,83.2187,2143300
1997-06-02,60.5283,84.7812,85.5,84.7187,85.3437,1479100
1997-06-03,60.3275,84.5,85.4375,84.3437,84.4062,1562100
1997-06-04,60.2606,84.4062,84.75,84.0781,84.5312,1063100
1997-06-05,60.4837,84.7187,85.3125,84.4218,84.5937,1180800
1997-06-06,61.6662,86.375,86.4375,84.5937,84.5937,1511100
1997-06-09,61.9785,86.8125,86.875,86.3437,86.4375,1823400
1997-06-10,62.1681,87.0781,87.4062,86.5,86.8437,1217500
1997-06-11,62.3131,87.2812,87.4062,86.8281,87.0,1673800
1997-06-12,63.5179,88.9687,89.0,87.5625,87.875,4273300
1997-06-13,64.0534,89.7187,90.0,88.9062,89.0625,2132900
1997-06-16,64.0757,89.75,90.0,89.4687,89.75,800400
1997-06-17,63.9865,89.625,90.2343,88.9375,89.4375,2048100
1997-06-18,63.7634,89.3125,89.625,88.9687,89.125,1971900
1997-06-19,64.4215,90.2343,90.5,89.375,89.6093,2029900
1997-06-20,64.202,89.5781,90.3437,89.5,89.9375,1396900
1997-06-23,62.6454,87.4062,89.9062,87.3437,89.4062,3991500
1997-06-24,64.2356,89.625,89.875,88.0,88.25,4895100
1997-06-25,63.7877,89.0,90.25,87.9375,89.4843,4708900
1997-06-26,63.4741,88.5625,89.625,87.6875,88.8437,2569900
1997-06-27,63.7204,88.9062,89.7187,88.6875,88.9687,2617900
1997-06-30,63.2949,88.3125,89.4687,87.875,88.9062,2384900
1997-07-01,64.034,89.3437,89.5625,88.3906,88.5,1749000
1997-07-02,65.0867,90.8125,90.8125,89.2187,89.5625,1961800
1997-07-03,65.9826,92.0625,92.1562,91.4687,91.875,2539100
1997-07-07,65.3107,91.125,92.5,90.9062,92.375,1158600
1997-07-08,65.9938,92.0781,92.1875,91.1875,91.25,3396500
1997-07-09,65.2659,91.0625,92.375,90.0312,92.3125,5390300
1997-07-10,65.557,91.4687,91.8437,90.4843,91.125,2072200
1997-07-11,65.781,91.7812,92.1875,91.375,91.5937,2258900
1997-07-14,65.9826,92.0625,92.3125,91.2187,91.8906,3186400
1997-07-15,66.3185,92.5312,92.7656,91.4687,92.3125,2983100
1997-07-16,67.1921,93.75,94.0937,92.8906,93.125,2621300
1997-07-17,66.8561,93.2812,93.8125,92.7812,93.625,1794800
1997-07-18,65.4338,91.2968,93.2187,91.0625,93.0156,3961900
1997-07-21,65.4451,91.3125,91.5937,90.6875,91.2812,3810300
1997-07-22,67.1808,93.7343,93.7968,91.625,91.6875,4243400
1997-07-23,67.1248,93.6562,94.4843,93.5312,93.9375,3204300
1997-07-24,67.4384,94.0937,94.2656,92.6875,93.9375,4152700
1997-07-25,67.3936,94.0312,94.8125,93.625,94.5625,2364800
1997-07-28,67.3488,93.9687,94.5625,93.5,94.25,2794700
1997-07-29,67.5728,94.2812,94.4687,93.4218,93.625,2737100
1997-07-30,68.3791,95.4062,95.625,94.4062,94.5,4839800
1997-07-31,68.3119,95.3125,96.0312,95.0312,95.4062,2138700
1997-08-01,68.0432,94.9375,95.7187,93.8125,95.5,7077700
1997-08-04,68.2223,95.1875,95.5468,94.4062,94.7812,2339500
1997-08-05,68.2671,95.25,95.6875,94.9062,95.0937,1466700
1997-08-06,68.827,96.0312,96.5312,95.0625,95.4375,2478200
1997-08-07,68.3119,95.3125,96.625,95.125,96.5,3641900
1997-08-08,66.9233,93.375,94.75,92.4062,94.3125,7113100
1997-08-11,67.416,94.0625,94.2812,92.625,93.75,6355900
1997-08-12,66.341,92.5625,94.5468,92.4687,94.2187,6132500
1997-08-13,66.1394,92.2812,93.8437,91.4687,93.6875,6982300
1997-08-14,66.3858,92.625,93.3125,91.7187,93.0937,3462700
1997-08-15,64.3476,89.7812,92.125,89.625,92.125,4907100
1997-08-18,65.781,91.7812,91.7812,89.3437,90.375,5638900
1997-08-19,66.5425,92.8437,92.9062,91.5312,92.2187,3802800
1997-08-20,67.5504,94.25,94.3125,92.6093,92.9375,3564600
1997-08-21,66.3633,92.5937,94.25,92.0937,94.125,5392600
1997-08-22,66.341,92.5625,92.7343,90.5625,91.0,8087800
1997-08-25,66.0946,92.2187,93.4062,91.8437,92.7812,3888000
1997-08-26,65.1203,90.8593,92.5625,90.7031,92.0,4290000
1997-08-27,65.5122,91.4062,91.9687,90.4062,91.0,5484300
1997-08-28,64.5156,90.0156,91.9375,90.0,91.1875,4287900
1997-08-29,64.7732,90.375,91.1093,89.7187,90.125,2652300
1997-09-02,66.8785,93.3125,93.3593,90.5937,90.6875,7294000
1997-09-03,66.5201,92.8125,94.0,92.75,93.2968,2812500
1997-09-04,66.9457,93.4062,93.7187,92.75,93.0625,2473700
1997-09-05,66.7553,93.1406,94.4375,92.5937,93.9687,3663300
1997-09-08,67.0464,93.5468,94.0,93.3125,93.7187,803500
1997-09-09,67.08,93.5937,94.2812,92.9062,93.2187,1885200
1997-09-10,65.6914,91.6562,93.5,91.6562,93.125,3623700
1997-09-11,65.3555,91.1875,91.9062,90.25,91.7812,7055900
1997-09-12,66.4081,92.6562,92.9687,90.9375,92.0,6708000
1997-09-15,66.2962,92.5,93.3125,92.1875,92.6562,2060500
1997-09-16,67.9536,94.8125,95.2812,93.0312,93.3125,6979000
1997-09-17,67.9536,94.8125,95.5,94.5,95.375,2220000
1997-09-18,68.2447,95.2187,96.375,94.9687,95.0,5045400
1997-09-19,68.3602,95.0312,95.3593,94.4062,94.6562,1566400
1997-09-22,68.7423,95.5625,96.2031,95.2187,95.5,3259000
1997-09-23,68.4276,95.125,95.7031,94.75,95.5625,1872800
1997-09-24,67.8656,94.3437,96.1093,94.2812,95.375,2793100
1997-09-25,67.3936,93.6875,94.75,93.625,94.25,6327800
1997-09-26,67.9555,94.4687,94.8125,94.1875,94.4375,3995800
1997-09-29,68.6075,95.375,95.5625,94.1562,94.5,2065000
1997-09-30,67.8881,94.375,95.6875,94.375,95.0,4137600
1997-10-01,68.7873,95.625,95.8125,94.7812,95.25,3567500
1997-10-02,69.1694,96.1562,96.1875,95.3125,95.5312,2577500
1997-10-03,69.5179,96.6406,97.75,95.3437,97.4687,6499900
1997-10-06,69.9787,97.2812,97.6093,96.9062,97.3125,2272100
1997-10-07,70.6306,98.1875,98.5,97.2031,97.5312,1832800
1997-10-08,70.1361,97.5,98.375,96.7343,98.3593,4439400
1997-10-09,69.8888,97.1562,97.6093,96.2187,96.7812,3607600
1997-10-10,69.6865,96.875,96.9843,96.25,96.3125,2858100
1997-10-13,69.7539,96.9687,97.5468,96.7187,97.3437,1760300
1997-10-14,69.7764,97.0,97.5,96.1875,97.4687,2235700
1997-10-15,69.619,96.7812,97.0625,96.2812,96.3125,2601700
1997-10-16,68.5176,95.25,97.5,95.0,97.3125,9488100
1997-10-17,67.8206,94.2812,95.375,93.0,95.0156,8151300
1997-10-20,68.7873,95.625,95.75,94.1562,94.8437,3636400
1997-10-21,70.1248,97.4843,97.5,96.0312,96.2187,5225400
1997-10-22,69.664,96.8437,97.3906,96.5312,97.3437,4485200
1997-10-23,68.2928,94.9375,95.75,94.2812,94.9375,8054100
1997-10-24,67.6184,94.0,96.1562,93.6718,96.1562,6778700
1997-10-27,62.7178,87.1875,93.9375,86.8437,93.0156,10840700
1997-10-28,66.337,92.2187,92.875,84.375,84.375,19548000
1997-10-29,66.1572,91.9687,93.75,91.2812,92.5,10134400
1997-10-30,64.696,89.9375,92.5625,89.75,90.625,9772900
1997-10-31,66.2246,92.0625,92.5,90.4375,91.8125,7072700
1997-11-03,67.6184,94.0,94.375,92.875,93.1875,5548500
1997-11-04,67.6184,94.0,94.4375,93.2812,93.875,3455700
1997-11-05,67.8432,94.3125,95.2812,93.8437,94.1875,4774900
1997-11-06,67.5846,93.9531,94.3437,93.5,94.0312,3679800
1997-11-07,66.8541,92.9375,93.25,91.4375,92.375,10606800
1997-11-10,66.4494,92.375,93.8437,92.0,93.625,4347900
1997-11-11,66.4719,92.4062,93.0625,92.0312,92.6875,3212400
1997-11-12,65.1007,90.5,92.7187,90.375,91.625,6775300
1997-11-13,66.0448,91.8125,92.1562,90.0937,91.4687,8589600
1997-11-14,66.944,93.0625,93.3906,91.6093,92.3125,5827900
1997-11-17,68.1803,94.7812,95.3125,94.0312,94.375,5149900
1997-11-18,67.7533,94.1875,95.0937,93.8906,94.8125,3433600
1997-11-19,68.0904,94.6562,95.0625,92.75,93.6875,4387900
1997-11-20,69.1245,96.0937,96.5312,95.2812,95.3125,4822700
1997-11-21,69.5966,96.75,96.8125,95.6562,96.625,5436500
1997-11-24,68.3377,95.0,96.3437,94.625,96.0,4337200
1997-11-25,68.5176,95.25,95.8125,94.6562,95.625,4525000
1997-11-26,68.7198,95.5312,95.9843,95.3125,95.875,2681100
1997-11-28,68.7873,95.625,96.25,95.5937,95.75,1564700
1997-12-01,70.5631,98.0937,98.0937,96.0312,96.2187,4850900
1997-12-02,70.1361,97.5,97.9843,97.25,97.6875,1974900
1997-12-03,70.3384,97.7812,98.5312,96.875,97.625,3302500
1997-12-04,70.271,97.6875,98.7187,97.375,98.5,2872500
1997-12-05,71.1701,98.9375,99.0,97.125,97.375,3458800
1997-12-08,70.9678,98.6562,99.0,98.25,98.9687,2289200
1997-12-09,70.5407,98.0625,98.5937,97.625,98.2187,1703000
1997-12-10,69.9337,97.2187,97.8437,96.4687,97.5625,3558400
1997-12-11,68.7423,95.5625,96.5937,95.3125,96.3125,5072800
1997-12-12,68.8772,95.75,96.5,94.9062,96.4375,4478400
1997-12-15,69.5741,96.7187,97.1093,95.875,96.25,4674700
1997-12-16,70.0012,97.3125,97.8125,96.875,97.2187,2885800
1997-12-17,69.6415,96.8125,97.875,96.7031,97.8437,2236300
1997-12-18,68.9671,95.875,96.9375,95.2187,96.9375,4658300
1997-12-19,68.4516,94.7812,95.875,92.375,94.5312,8556000
1997-12-22,68.8917,95.3906,95.9062,94.5625,95.4375,5136800
1997-12-23,67.6618,93.6875,95.625,93.5312,95.4375,4436500
1997-12-24,67.4586,93.4062,94.4375,93.25,94.4375,2019200
1997-12-26,67.7294,93.7812,94.125,93.4062,94.125,941800
1997-12-29,69.061,95.625,95.7187,94.4375,94.5937,2080000
1997-12-30,70.1443,97.125,97.25,95.8437,95.9375,3616000
1997-12-31,70.0992,97.0625,97.625,96.6875,96.875,4359500
1998-01-02,70.4603,97.5625,97.6562,96.5312,97.3125,2360900
1998-01-05,70.6182,97.7812,98.4375,96.7812,97.8437,4191800
1998-01-06,69.4898,96.2187,97.2812,96.1875,97.25,3154900
1998-01-07,69.6703,96.4687,96.7187,95.2187,96.0937,4424200
1998-01-08,69.061,95.625,96.3125,95.375,96.3125,3831000
1998-01-09,66.6687,92.3125,95.5,91.9062,95.25,10258800
1998-01-12,67.8874,94.0,94.1875,90.9062,91.125,12097900
1998-01-13,68.8353,95.3125,95.375,94.2187,94.625,5224900
1998-01-14,69.1513,95.75,95.9687,94.7187,95.6875,3770400
1998-01-15,68.5758,94.9531,95.75,94.8125,95.5,2875400
1998-01-16,69.5575,96.3125,96.6875,95.6562,96.25,4374800
1998-01-20,70.686,97.875,98.0156,96.5,96.6875,5091700
1998-01-21,70.0089,96.9375,97.6875,96.1562,97.2187,4699400
1998-01-22,69.3883,96.0781,96.875,95.875,96.1562,4543400
1998-01-23,69.2867,95.9375,96.7812,95.0,96.5,6350300
1998-01-26,69.2416,95.875,96.7343,95.4062,96.375,4362900
1998-01-27,69.9412,96.8437,97.5,95.6562,95.8125,7044200
1998-01-28,70.5731,97.7187,98.1093,97.1875,97.4062,4268600
1998-01-29,70.9568,98.25,99.5625,97.5625,97.8437,8007700
1998-01-30,71.002,98.3125,98.9687,98.0,98.7812,3649100
1998-02-02,72.1755,99.9375,100.5,99.75,99.9062,5756300
1998-02-03,72.7172,100.688,100.813,99.7187,100.0,2759600
1998-02-04,72.6269,100.563,101.156,99.9375,100.281,3374000
1998-02-05,72.5818,100.5,101.594,100.031,101.313,5076200
1998-02-06,73.3943,101.625,101.625,100.688,101.0,5701200
1998-02-09,73.146,101.281,101.75,100.719,101.719,2322200
1998-02-10,73.8456,102.25,102.469,101.188,101.438,3660400
1998-02-11,73.7779,102.156,102.344,101.703,102.094,4073200
1998-02-12,74.0939,102.594,102.938,100.875,101.719,5024700
1998-02-13,73.6651,102.0,102.516,101.875,102.188,2101300
1998-02-17,74.0262,102.5,103.094,102.156,102.813,3055500
1998-02-18,74.7033,103.438,103.484,102.281,102.313,3007400
1998-02-19,74.3083,102.891,103.406,102.75,103.25,3387800
1998-02-20,74.8612,103.656,103.719,102.375,103.156,3707000
1998-02-23,75.1546,104.063,104.25,103.344,104.25,3227800
1998-02-24,74.5679,103.25,104.094,102.938,103.906,3386800
1998-02-25,75.4931,104.531,104.875,103.625,103.75,3481800
1998-02-26,75.922,105.125,105.219,104.188,104.438,3187600
1998-02-27,75.922,105.125,105.531,104.531,104.969,3442900
1998-03-02,75.764,104.906,105.75,104.625,105.25,4252300
1998-03-03,76.1928,105.5,105.625,104.531,104.531,3349200
1998-03-04,75.6963,104.813,105.406,104.438,105.094,4404100
1998-03-05,74.9966,103.844,104.438,103.156,103.5,7268000
1998-03-06,76.5088,105.938,105.938,104.438,104.563,6896300
1998-03-09,76.238,105.563,106.219,105.25,105.531,3362800
1998-03-10,76.9602,106.563,106.844,105.938,106.219,5481900
1998-03-11,77.3213,107.063,107.313,106.781,106.969,3439600
1998-03-12,77.6372,107.5,107.594,106.5,107.094,3191300
1998-03-13,77.3438,107.094,108.0,106.875,107.844,2879400
1998-03-16,78.1789,108.25,108.375,107.531,107.844,3223600
1998-03-17,78.4046,108.563,108.563,107.656,108.313,4581900
1998-03-18,78.6979,108.969,108.969,108.031,108.25,1944100
1998-03-19,78.9011,109.25,109.375,108.656,108.969,2554800
1998-03-20,79.5805,109.875,110.188,108.875,109.563,3123300
1998-03-23,79.3994,109.625,110.313,109.406,109.719,4453100
1998-03-24,80.0784,110.563,110.813,109.938,110.063,3333600
1998-03-25,79.7841,110.156,111.531,109.188,111.406,4597600
1998-03-26,79.7389,110.094,110.75,109.625,109.875,3333500
1998-03-27,79.3994,109.625,110.781,109.0,110.75,2611300
1998-03-30,79.3541,109.563,110.094,108.969,109.625,3108700
1998-03-31,79.6257,109.938,111.188,109.75,110.156,5926500
1998-04-01,80.2708,110.828,111.078,109.406,110.313,2929000
1998-04-02,81.1422,112.031,112.25,110.75,110.938,3920900
1998-04-03,81.5496,112.594,112.813,111.844,112.344,3787600
1998-04-06,80.8932,111.688,113.375,111.688,113.25,4550500
1998-04-07,80.35,110.938,111.938,110.156,111.75,5583700
1998-04-08,79.8973,110.313,111.281,109.75,111.219,4854800
1998-04-09,80.5311,111.188,111.281,110.531,110.563,4481200
1998-04-13,80.3048,110.875,111.375,110.0,111.375,4350200
1998-04-14,80.9838,111.813,111.813,110.906,111.125,3279100
1998-04-15,81.2101,112.125,112.125,111.156,111.969,3867200
1998-04-16,80.2595,110.813,111.5,110.5,111.313,7177900
1998-04-17,81.3232,112.281,112.438,110.438,110.719,5688800
1998-04-20,81.3006,112.25,112.563,111.875,112.0,3688300
1998-04-21,81.6854,112.781,113.156,111.906,112.438,4573200
1998-04-22,81.9117,113.094,113.438,112.813,112.875,2386100
1998-04-23,81.1196,112.0,113.0,111.75,112.625,5062000
1998-04-24,80.2595,110.813,112.469,110.344,111.75,11039700
1998-04-27,78.743,108.719,109.688,107.625,109.375,14510200
1998-04-28,78.6299,108.563,109.813,108.125,109.781,6511400
1998-04-29,79.1731,109.313,109.969,108.438,109.031,7703100
1998-04-30,80.6442,111.344,111.922,110.406,110.563,8684500
1998-05-01,81.5496,112.594,112.594,111.313,111.75,4008800
1998-05-04,81.3459,112.313,113.313,112.156,112.719,4537200
1998-05-05,80.78,111.531,112.156,111.125,112.0,5146400
1998-05-06,79.8294,110.219,112.125,110.188,112.125,5526100
1998-05-07,79.1957,109.344,110.563,109.344,110.5,6940400
1998-05-08,80.4858,111.125,111.375,110.0,110.0,7951000
1998-05-11,80.2142,110.75,112.219,110.375,111.563,6336300
1998-05-12,81.0743,111.938,111.969,110.344,110.813,6045200
1998-05-13,81.278,112.219,112.563,111.594,112.063,4441500
1998-05-14,80.8706,111.656,112.688,111.344,111.531,4187500
1998-05-15,80.4179,111.031,112.219,110.813,112.0,6716100
1998-05-18,80.101,110.594,111.594,109.828,110.719,4847200
1998-05-19,80.6442,111.344,111.688,110.781,111.0,5918700
1998-05-20,81.4138,112.406,112.5,110.875,112.094,5716600
1998-05-21,80.8932,111.688,112.781,111.313,112.375,6301500
1998-05-22,80.5764,111.25,112.063,110.938,111.75,4862200
1998-05-26,79.2862,109.469,112.094,109.188,112.094,6899300
1998-05-27,79.3994,109.625,109.906,107.578,108.531,10202600
1998-05-28,79.7615,110.125,110.375,109.063,109.875,4907600
1998-05-29,78.9693,109.031,110.813,109.031,110.625,4772600
1998-06-01,79.3315,109.531,110.219,108.563,108.969,6092200
1998-06-02,79.3994,109.625,110.344,109.156,110.0,6701100
1998-06-03,78.1319,107.875,110.188,107.875,109.875,6445100
1998-06-04,79.5805,109.875,110.063,108.063,108.25,6566300
1998-06-05,81.1196,112.0,112.0,109.875,110.375,8463200
1998-06-08,81.029,111.875,112.469,111.656,111.938,4159900
1998-06-09,81.278,112.219,112.422,111.406,111.719,2725300
1998-06-10,80.7574,111.5,113.063,111.25,111.625,6186900
1998-06-11,79.2409,109.406,111.875,109.375,111.438,8056600
1998-06-12,79.9879,110.438,110.438,108.25,109.875,9779000
1998-06-15,77.8829,107.531,109.906,107.5,108.813,10234200
1998-06-16,79.0825,109.188,109.219,107.75,108.406,7471500
1998-06-17,80.7348,111.469,111.781,109.938,110.156,12057700
1998-06-18,80.3726,110.969,111.438,110.75,111.188,3844600
1998-06-19,79.9699,110.063,111.234,109.625,111.063,3549100
1998-06-22,80.3559,110.594,111.063,110.063,110.25,5438300
1998-06-23,81.3096,111.906,112.063,111.0,111.094,5004600
1998-06-24,82.3994,113.406,113.688,111.609,112.156,8291900
1998-06-25,82.2632,113.219,114.438,112.813,113.906,5854800
1998-06-26,82.6038,113.688,113.844,113.125,113.313,4833100
1998-06-29,82.899,114.094,114.688,113.797,114.25,5953400
1998-06-30,82.3314,113.313,114.188,113.063,113.906,4284800
1998-07-01,83.285,114.625,114.938,113.625,114.063,3489500
1998-07-02,83.4439,114.844,114.875,114.25,114.719,3503900
1998-07-06,84.2841,116.0,116.0,114.563,114.781,3144400
1998-07-07,84.1251,115.781,116.125,115.281,115.984,4920700
1998-07-08,84.7382,116.625,116.938,115.75,115.875,6875000
1998-07-09,84.1705,115.844,116.719,115.625,116.281,6942500
1998-07-10,84.6246,116.469,116.938,115.063,116.031,7849700
1998-07-13,84.6473,116.5,116.844,116.063,116.563,6555100
1998-07-14,85.601,117.813,118.156,116.938,116.938,6983600
1998-07-15,85.442,117.594,118.281,117.531,118.063,4977500
1998-07-16,86.0324,118.406,118.594,117.063,117.688,6315600
1998-07-17,86.1459,118.563,119.0,118.313,118.625,3539500
1998-07-20,86.1459,118.563,119.234,117.938,118.75,2338400
1998-07-21,84.6473,116.5,119.0,116.281,119.0,5518600
1998-07-22,84.6473,116.5,116.984,115.531,116.344,10417300
1998-07-23,82.9671,114.188,116.594,113.906,116.313,15110900
1998-07-24,82.899,114.094,115.094,112.875,114.969,11540500
1998-07-27,83.4893,114.906,115.0,112.844,113.625,9600000
1998-07-28,82.0816,112.969,114.656,111.875,114.438,13693000
1998-07-29,81.7637,112.531,114.125,112.25,113.719,7462400
1998-07-30,82.9898,114.219,114.594,113.406,113.625,6821600
1998-07-31,81.2187,111.781,114.5,111.313,114.344,7680500
1998-08-03,80.8782,111.313,112.422,111.031,111.781,10486500
1998-08-04,77.7448,107.0,112.219,107.0,112.219,15091600
1998-08-05,78.8119,108.469,108.875,105.594,107.938,21718400
1998-08-06,79.1525,108.938,109.5,107.563,108.125,13084400
1998-08-07,79.2888,109.125,110.594,108.469,109.688,12083800
1998-08-10,78.8347,108.5,109.656,108.188,108.75,6273000
1998-08-11,77.654,106.875,107.438,105.5,106.781,14287100
1998-08-12,78.9709,108.688,108.875,107.5,107.75,11158400
1998-08-13,78.0173,107.375,109.656,107.375,108.813,9073900
1998-08-14,77.109,106.125,108.719,105.781,108.344,8628500
1998-08-17,78.7438,108.375,108.938,105.5,106.0,11290000
1998-08-18,80.197,110.375,110.594,108.781,109.0,7603900
1998-08-19,79.9926,110.094,111.094,109.625,111.094,6258600
1998-08-20,79.5158,109.438,110.406,109.156,109.688,7402800
1998-08-21,78.8801,108.563,108.719,105.5,108.188,16685400
1998-08-24,79.3796,109.25,109.938,108.313,109.25,7201700
1998-08-25,79.5612,109.5,111.25,108.641,110.375,9688300
1998-08-26,79.1071,108.875,109.625,107.75,108.281,9339700
1998-08-27,75.3834,103.75,107.563,103.469,107.0,24887800
1998-08-28,75.1109,103.375,105.719,102.156,104.969,23735900
1998-08-31,69.7523,96.0,104.016,95.0,103.75,22563100
1998-09-01,72.7041,100.063,100.563,93.625,96.0625,24748500
1998-09-02,72.1818,99.3437,101.75,98.7812,99.8125,13843200
1998-09-03,71.6142,98.5625,99.375,96.75,97.625,17311300
1998-09-04,71.0238,97.75,99.8125,95.75,99.4375,17783800
1998-09-08,74.8384,103.0,103.0,99.8125,100.875,14746500
1998-09-09,73.022,100.5,103.125,100.438,102.75,12109700
1998-09-10,71.5688,98.5,99.3437,96.8125,98.4375,19889300
1998-09-11,73.8848,101.688,101.688,97.0,98.1875,20379800
1998-09-14,75.1563,103.438,104.453,102.094,102.875,10686800
1998-09-15,75.6104,104.063,104.313,102.281,102.875,8337900
1998-09-16,76.2916,105.0,105.25,103.156,104.75,11024900
1998-09-17,74.1118,102.0,103.031,101.781,102.25,12945200
1998-09-18,74.4419,102.094,102.406,101.094,102.375,7019200
1998-09-21,74.3964,102.031,103.406,98.9375,99.625,8834600
1998-09-22,75.0116,102.875,103.656,102.156,103.5,7270100
1998-09-23,78.0194,107.0,107.0,103.781,103.875,13688500
1998-09-24,76.1053,104.375,106.813,103.25,106.313,11129500
1998-09-25,76.0142,104.25,105.422,102.625,103.125,10247400
1998-09-28,76.6978,105.188,106.313,104.25,105.313,8847800
1998-09-29,76.5155,104.938,105.938,103.375,105.375,10618100
1998-09-30,74.1913,101.75,104.313,101.375,103.5,7908400
1998-10-01,72.0494,98.8125,101.547,98.0937,100.031,13335600
1998-10-02,73.4393,100.719,100.875,97.2187,98.875,14351800
1998-10-05,71.9583,98.6875,99.9687,96.3437,99.5937,12807200
1998-10-06,71.8899,98.5937,101.281,97.5312,100.75,12621000
1998-10-07,70.819,97.125,100.031,95.75,98.625,14348500
1998-10-08,70.4316,96.5937,96.75,92.2187,94.5625,20625000
1998-10-09,71.8443,98.5312,98.7812,94.0625,97.0,12708500
1998-10-12,72.8925,99.9687,101.438,99.6875,100.625,9508500
1998-10-13,72.6419,99.625,100.406,98.75,99.5625,6256800
1998-10-14,73.3255,100.563,101.813,98.8437,98.9375,8176900
1998-10-15,77.2674,105.969,107.25,99.9375,100.125,20541100
1998-10-16,77.2902,106.0,106.75,105.0,106.125,16573900
1998-10-19,77.5637,106.375,106.813,105.5,105.688,7915900
1998-10-20,78.0194,107.0,108.797,106.094,107.563,14611600
1998-10-21,77.7459,106.625,107.625,105.875,106.875,9178400
1998-10-22,78.908,108.219,108.469,106.156,106.781,8277500
1998-10-23,77.9054,106.844,108.0,106.781,107.969,6237200
1998-10-26,78.4751,107.625,108.469,106.781,107.719,5838600
1998-10-27,78.0194,107.0,108.969,106.281,108.438,10089700
1998-10-28,77.8827,106.813,107.531,106.031,106.563,5650600
1998-10-29,79.7739,109.406,109.438,106.625,107.094,9625600
1998-10-30,80.2068,110.0,110.906,109.5,110.125,9872800
1998-11-02,81.574,111.875,111.875,110.188,110.813,6501400
1998-11-03,80.9816,111.063,111.813,110.75,111.594,6866000
1998-11-04,81.8474,112.25,113.094,111.094,112.469,8233600
1998-11-05,82.9639,113.781,113.938,111.125,111.531,6841500
1998-11-06,83.2146,114.125,114.563,113.313,113.469,5224800
1998-11-09,82.6222,113.313,114.25,112.5,113.938,6188700
1998-11-10,82.3943,113.0,113.938,112.25,113.0,14015200
1998-11-11,81.8474,112.25,114.0,111.891,113.813,10922400
1998-11-12,81.7563,112.125,113.125,111.688,112.313,5457400
1998-11-13,82.5538,113.219,113.219,112.125,112.219,5524600
1998-11-16,83.169,114.063,114.359,112.891,114.219,6023700
1998-11-17,83.169,114.063,115.625,113.0,113.656,9058900
1998-11-18,83.6703,114.75,115.0,113.5,114.313,4567700
1998-11-19,84.3995,115.75,115.906,114.625,115.281,5249300
1998-11-20,85.0375,116.625,116.75,115.844,116.359,5562000
1998-11-23,87.0426,119.375,119.625,117.156,117.469,7151300
1998-11-24,86.4958,118.625,119.656,118.453,119.0,5323700
1998-11-25,86.4958,118.625,119.188,118.219,118.938,4393500
1998-11-27,87.1338,119.5,119.719,119.016,119.469,4557900
1998-11-30,84.6729,116.125,119.375,116.125,119.016,8705400
1998-12-01,85.7666,117.625,118.031,115.219,116.125,8950600
1998-12-02,85.5159,117.281,117.906,116.0,117.219,7495500
1998-12-03,84.1032,115.344,118.313,115.094,117.25,12145300
1998-12-04,86.3135,118.375,118.5,116.5,116.625,10339500
1998-12-07,86.7236,118.938,119.469,118.0,118.063,4290000
1998-12-08,86.3362,118.406,119.75,117.5,118.531,10102600
1998-12-09,86.4958,118.625,118.969,117.875,118.688,5327900
1998-12-10,85.2311,116.891,118.844,116.719,118.844,5966600
1998-12-11,85.402,117.125,117.344,115.563,116.438,8198200
1998-12-14,82.9412,113.75,116.406,113.75,116.156,9521400
